map_acc	map_name	map_start	map_stop	feature_acc	feature_name	feature_aliases	feature_start	feature_stop	feature_type_acc	feature_dbxref_name	feature_dbxref_url	is_landmark	feature_attributes
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_g156	g156	Pv-156	80	82	CAPS			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_DROG5b	DROG5b		80	82	RAPD			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_P2027	P2027		80	82	RFLP			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_g1598	g1598	Pv-1598	82	82	CAPS			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_D1630	D1630		82	85	RFLP			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_Bng145	Bng145		85	85	RFLP			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_D1291	D1291		87	87	RFLP			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_g2135	g2135	Pv-2135	108	108	dCAPS			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_H20sT	H20sT		121	121	SCAR			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_A10P1512	A10P1512		121	135	AFLP			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_D1512	D1512		121	135	RFLP			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_g1983	g1983	Pv-1983	121	135	size-indel			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_g188	g188	Pv-188	135	135	CAPS			0	
